#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-07-26T12:26:38 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d3af12bb6e6	
#INFO	-out.max=unlimited	
#INFO	queryParameters=13	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/MNRAS/459/3939&tab:{J/MNRAS/459/3939/tabled1}&key:source=J/MNRAS/459/3939/tabled1&HTTPPRM:&
#-source=J/MNRAS/459/3939/tabled1
#-order=I
#-out=Name
#-out=Date
#-out=JD
#-out=l_mag
#-out=mag
#-out=e_mag
#-out=Filter
#-out=Tel
#

#RESOURCE=yCat_74593939
#Name: J/MNRAS/459/3939
#Title: Type II supernova light curves (Valenti+, 2016)
#Table	J_MNRAS_459_3939_tabled1:
#Name: J/MNRAS/459/3939/tabled1
#Title: Photometric Data for 12 SNe
#Column	Name	(A11)	SN name	[ucd=meta.id;meta.main]
#Column	Date	(A10)	Observation date	[ucd=time.epoch;obs]
#Column	JD	(F11.3)	Julian date	[ucd=time.epoch]
#Column	l_mag	(A1)	Limit flag on mag	[ucd=meta.code.error]
#Column	mag	(F6.3)	Magnitude in Filter (1)	[ucd=phot.mag]
#Column	e_mag	(F6.3)	? rms uncertainty on mag	[ucd=stat.error;phot.mag]
#Column	Filter	(A3)	Filter (2)	[ucd=meta.id;instr.filter]
#Column	Tel	(a9)	Telescope (3)	[ucd=meta.id;instr.tel]
Name	Date	JD	l_mag	mag	e_mag	Filter	Tel
SN 2014dw  	2014-11-08	2456969.597	 	16.178	 0.016	g  	1m0-12
SN 2014dw  	2014-11-10	2456972.233	 	16.117	 0.015	g  	1m0-11
SN 2014dw  	2014-11-10	2456972.236	 	16.069	 0.015	g  	1m0-11
SN 2014dw  	2014-11-12	2456974.228	 	16.220	 0.014	g  	1m0-11
SN 2014dw  	2014-11-12	2456974.231	 	16.185	 0.014	g  	1m0-11
SN 2014dw  	2014-11-14	2456975.569	 	16.342	 0.016	g  	1m0-10
SN 2014dw  	2014-11-14	2456975.572	 	16.336	 0.015	g  	1m0-10
SN 2014dw  	2014-11-14	2456975.578	 	16.352	 0.014	g  	1m0-12
SN 2014dw  	2014-11-14	2456975.580	 	16.349	 0.014	g  	1m0-12
SN 2014dw  	2014-11-16	2456978.216	 	16.453	 0.017	g  	1m0-11
SN 2014dw  	2014-11-16	2456978.218	 	16.462	 0.017	g  	1m0-11
SN 2014dw  	2014-11-18	2456979.559	 	16.541	 0.014	g  	1m0-12
SN 2014dw  	2014-11-18	2456979.561	 	16.530	 0.014	g  	1m0-12
SN 2014dw  	2014-11-20	2456981.577	 	16.628	 0.020	g  	1m0-12
SN 2014dw  	2014-11-20	2456981.579	 	16.769	 0.039	g  	1m0-12
SN 2014dw  	2014-11-22	2456983.549	 	16.716	 0.026	g  	1m0-12
SN 2014dw  	2014-11-25	2456986.793	 	16.915	 0.017	g  	1m0-05
SN 2014dw  	2014-11-25	2456986.795	 	16.962	 0.025	g  	1m0-05
SN 2014dw  	2014-11-27	2456988.561	 	16.988	 0.021	g  	1m0-12
SN 2014dw  	2014-11-27	2456988.564	 	16.955	 0.021	g  	1m0-12
SN 2014dw  	2014-11-28	2456990.184	 	17.059	 0.021	g  	1m0-03
SN 2014dw  	2014-11-28	2456990.187	 	17.042	 0.020	g  	1m0-03
SN 2014dw  	2014-12-04	2456996.189	 	17.265	 0.039	g  	1m0-11
SN 2014dw  	2014-12-04	2456996.191	 	17.209	 0.031	g  	1m0-11
SN 2014dw  	2014-12-09	2457000.787	 	17.416	 0.031	g  	1m0-05
SN 2014dw  	2014-12-09	2457000.789	 	17.459	 0.017	g  	1m0-05
SN 2014dw  	2014-12-14	2457005.512	 	17.587	 0.027	g  	1m0-12
SN 2014dw  	2014-12-14	2457005.515	 	17.538	 0.025	g  	1m0-12
SN 2014dw  	2014-12-15	2457007.138	 	17.562	 0.019	g  	1m0-11
SN 2014dw  	2014-12-15	2457007.140	 	17.553	 0.022	g  	1m0-11
SN 2014dw  	2014-12-20	2457012.124	 	17.812	 0.026	g  	1m0-11
SN 2014dw  	2014-12-20	2457012.126	 	17.677	 0.026	g  	1m0-11
SN 2014dw  	2014-12-25	2457017.472	 	18.026	 0.026	g  	1m0-10
SN 2014dw  	2014-12-25	2457017.475	 	18.216	 0.050	g  	1m0-10
SN 2014dw  	2014-12-30	2457021.839	 	18.149	 0.019	g  	1m0-05
SN 2014dw  	2014-12-30	2457021.841	 	18.155	 0.021	g  	1m0-05
SN 2014dw  	2015-01-04	2457026.546	 	18.217	 0.045	g  	1m0-10
SN 2014dw  	2015-01-04	2457026.549	 	18.266	 0.064	g  	1m0-10
SN 2014dw  	2015-01-13	2457036.462	 	18.720	 0.070	g  	1m0-12
SN 2014dw  	2015-01-13	2457036.464	 	18.600	 0.057	g  	1m0-12
SN 2014dw  	2015-01-18	2457041.400	 	18.938	 0.038	g  	1m0-12
SN 2014dw  	2015-01-18	2457041.403	 	19.011	 0.062	g  	1m0-12
SN 2014dw  	2015-01-22	2457045.426	 	18.892	 0.082	g  	1m0-12
SN 2014dw  	2015-01-22	2457045.430	 	19.116	 0.039	g  	1m0-12
SN 2014dw  	2015-01-29	2457051.540	 	19.891	 0.075	g  	1m0-13
SN 2014dw  	2015-01-29	2457051.584	 	19.946	 0.076	g  	1m0-10
SN 2014dw  	2015-01-29	2457051.587	 	19.894	 0.083	g  	1m0-10
SN 2014dw  	2015-01-29	2457051.667	 	19.743	 0.068	g  	1m0-05
SN 2014dw  	2015-01-29	2457051.671	 	19.931	 0.082	g  	1m0-05
SN 2014dw  	2015-01-29	2457051.746	 	20.037	 0.068	g  	1m0-05
SN 2014dw  	2015-02-02	2457056.456	 	20.085	 0.100	g  	1m0-12
SN 2014dw  	2015-02-02	2457056.460	 	19.942	 0.095	g  	1m0-12
SN 2014dw  	2015-02-04	2457057.504	 	20.673	 0.109	g  	1m0-10
SN 2014dw  	2015-02-07	2457061.461	 	20.450	 0.107	g  	1m0-12
SN 2014dw  	2015-02-07	2457061.465	 	20.580	 0.107	g  	1m0-12
SN 2014dw  	2015-02-12	2457066.000	 	20.463	 0.087	g  	2m0
SN 2014dw  	2015-02-19	2457073.013	 	20.862	 0.109	g  	2m0
SN 2014dw  	2014-11-08	2456969.603	 	15.972	 0.035	i  	1m0-12
SN 2014dw  	2014-11-08	2456969.604	 	16.004	 0.042	i  	1m0-12
SN 2014dw  	2014-11-10	2456972.242	 	15.823	 0.019	i  	1m0-11
SN 2014dw  	2014-11-10	2456972.243	 	15.871	 0.019	i  	1m0-11
SN 2014dw  	2014-11-12	2456974.237	 	15.886	 0.022	i  	1m0-11
SN 2014dw  	2014-11-12	2456974.238	 	15.873	 0.023	i  	1m0-11
SN 2014dw  	2014-11-14	2456975.578	 	15.922	 0.026	i  	1m0-10
SN 2014dw  	2014-11-14	2456975.586	 	15.950	 0.022	i  	1m0-12
SN 2014dw  	2014-11-14	2456975.588	 	15.943	 0.024	i  	1m0-12
SN 2014dw  	2014-11-16	2456978.224	 	15.907	 0.018	i  	1m0-11
SN 2014dw  	2014-11-16	2456978.226	 	15.900	 0.019	i  	1m0-11
SN 2014dw  	2014-11-18	2456979.567	 	15.995	 0.023	i  	1m0-12
SN 2014dw  	2014-11-18	2456979.569	 	15.980	 0.021	i  	1m0-12
SN 2014dw  	2014-11-20	2456981.586	 	15.988	 0.025	i  	1m0-12
SN 2014dw  	2014-11-20	2456981.587	 	15.988	 0.027	i  	1m0-12
SN 2014dw  	2014-11-22	2456983.558	 	15.955	 0.019	i  	1m0-12
SN 2014dw  	2014-11-22	2456983.559	 	15.966	 0.021	i  	1m0-12
SN 2014dw  	2014-11-25	2456986.801	 	16.093	 0.027	i  	1m0-05
SN 2014dw  	2014-11-25	2456986.803	 	16.015	 0.025	i  	1m0-05
SN 2014dw  	2014-11-28	2456990.192	 	16.150	 0.030	i  	1m0-03
SN 2014dw  	2014-11-28	2456990.194	 	16.286	 0.031	i  	1m0-03
SN 2014dw  	2014-12-04	2456996.197	 	16.104	 0.027	i  	1m0-11
SN 2014dw  	2014-12-04	2456996.199	 	16.153	 0.025	i  	1m0-11
SN 2014dw  	2014-12-09	2457000.795	 	16.330	 0.021	i  	1m0-05
SN 2014dw  	2014-12-09	2457000.797	 	16.319	 0.021	i  	1m0-05
SN 2014dw  	2014-12-14	2457005.521	 	16.368	 0.023	i  	1m0-12
SN 2014dw  	2014-12-14	2457005.522	 	16.386	 0.024	i  	1m0-12
SN 2014dw  	2014-12-15	2457007.146	 	16.367	 0.027	i  	1m0-11
SN 2014dw  	2014-12-15	2457007.148	 	16.380	 0.025	i  	1m0-11
SN 2014dw  	2014-12-20	2457012.132	 	16.456	 0.027	i  	1m0-11
SN 2014dw  	2014-12-20	2457012.134	 	16.492	 0.026	i  	1m0-11
SN 2014dw  	2014-12-25	2457017.482	 	16.629	 0.024	i  	1m0-10
SN 2014dw  	2014-12-25	2457017.483	 	16.648	 0.031	i  	1m0-10
SN 2014dw  	2014-12-30	2457021.847	 	16.764	 0.024	i  	1m0-05
SN 2014dw  	2014-12-30	2457021.849	 	16.758	 0.022	i  	1m0-05
SN 2014dw  	2015-01-04	2457026.555	 	16.824	 0.036	i  	1m0-10
SN 2014dw  	2015-01-04	2457026.556	 	16.783	 0.031	i  	1m0-10
SN 2014dw  	2015-01-08	2457031.481	 	17.047	 0.044	i  	1m0-10
SN 2014dw  	2015-01-13	2457036.470	 	17.297	 0.084	i  	1m0-12
SN 2014dw  	2015-01-13	2457036.472	 	17.164	 0.075	i  	1m0-12
SN 2014dw  	2015-01-18	2457041.409	 	17.475	 0.060	i  	1m0-12
SN 2014dw  	2015-01-18	2457041.410	 	17.431	 0.051	i  	1m0-12
SN 2014dw  	2015-01-22	2457045.439	 	17.838	 0.096	i  	1m0-12
SN 2014dw  	2015-01-22	2457045.442	 	17.525	 0.027	i  	1m0-12
SN 2014dw  	2015-01-29	2457051.597	 	18.418	 0.050	i  	1m0-10
SN 2014dw  	2015-01-29	2457051.755	 	18.440	 0.053	i  	1m0-05
SN 2014dw  	2015-01-29	2457051.757	 	18.517	 0.037	i  	1m0-05
SN 2014dw  	2015-02-02	2457056.469	 	18.772	 0.086	i  	1m0-12
SN 2014dw  	2015-02-02	2457056.471	 	18.842	 0.129	i  	1m0-12
SN 2014dw  	2015-02-04	2457057.517	 	18.988	 0.062	i  	1m0-10
SN 2014dw  	2015-02-04	2457057.520	 	18.907	 0.060	i  	1m0-10
SN 2014dw  	2015-02-07	2457061.474	 	19.068	 0.056	i  	1m0-12
SN 2014dw  	2015-02-07	2457061.476	 	18.924	 0.070	i  	1m0-12
SN 2014dw  	2015-02-10	2457064.261	 	19.108	 0.137	i  	1m0-03
SN 2014dw  	2015-02-11	2457064.992	 	18.935	 0.071	i  	2m0
SN 2014dw  	2015-02-12	2457066.009	 	19.415	 0.054	i  	2m0
SN 2014dw  	2015-02-12	2457066.011	 	19.435	 0.054	i  	2m0
SN 2014dw  	2015-02-12	2457066.358	 	19.290	 0.149	i  	1m0-12
SN 2014dw  	2015-02-12	2457066.362	 	19.054	 0.142	i  	1m0-12
SN 2014dw  	2015-02-16	2457069.940	 	19.531	 0.058	i  	2m0
SN 2014dw  	2015-02-19	2457073.020	 	19.805	 0.082	i  	2m0
SN 2014dw  	2015-02-23	2457076.936	 	19.824	 0.096	i  	2m0
SN 2014dw  	2015-02-27	2457080.908	 	19.875	 0.117	i  	2m0
SN 2014dw  	2015-03-02	2457083.993	 	20.051	 0.205	i  	2m0
SN 2014dw  	2015-03-10	2457091.946	 	20.560	 0.152	i  	2m0
SN 2014dw  	2015-03-10	2457091.951	 	20.570	 0.123	i  	2m0
SN 2014dw  	2014-11-08	2456969.599	 	15.937	 0.024	r  	1m0-12
SN 2014dw  	2014-11-08	2456969.601	 	15.916	 0.021	r  	1m0-12
SN 2014dw  	2014-11-10	2456972.239	 	15.901	 0.018	r  	1m0-11
SN 2014dw  	2014-11-10	2456972.240	 	15.882	 0.017	r  	1m0-11
SN 2014dw  	2014-11-12	2456974.233	 	15.922	 0.016	r  	1m0-11
SN 2014dw  	2014-11-12	2456974.235	 	15.945	 0.015	r  	1m0-11
SN 2014dw  	2014-11-14	2456975.575	 	15.947	 0.015	r  	1m0-10
SN 2014dw  	2014-11-14	2456975.576	 	15.970	 0.019	r  	1m0-10
SN 2014dw  	2014-11-14	2456975.583	 	15.970	 0.016	r  	1m0-12
SN 2014dw  	2014-11-14	2456975.584	 	15.975	 0.016	r  	1m0-12
SN 2014dw  	2014-11-16	2456978.223	 	15.966	 0.015	r  	1m0-11
SN 2014dw  	2014-11-18	2456979.564	 	15.986	 0.016	r  	1m0-12
SN 2014dw  	2014-11-18	2456979.566	 	16.015	 0.016	r  	1m0-12
SN 2014dw  	2014-11-20	2456981.582	 	16.174	 0.029	r  	1m0-12
SN 2014dw  	2014-11-20	2456981.584	 	16.030	 0.017	r  	1m0-12
SN 2014dw  	2014-11-22	2456983.555	 	16.020	 0.018	r  	1m0-12
SN 2014dw  	2014-11-22	2456983.556	 	15.985	 0.018	r  	1m0-12
SN 2014dw  	2014-11-25	2456986.798	 	16.102	 0.024	r  	1m0-05
SN 2014dw  	2014-11-25	2456986.800	 	16.183	 0.016	r  	1m0-05
SN 2014dw  	2014-11-28	2456990.189	 	16.238	 0.021	r  	1m0-03
SN 2014dw  	2014-11-28	2456990.191	 	16.273	 0.023	r  	1m0-03
SN 2014dw  	2014-12-04	2456996.194	 	16.249	 0.020	r  	1m0-11
SN 2014dw  	2014-12-04	2456996.195	 	16.294	 0.021	r  	1m0-11
SN 2014dw  	2014-12-09	2457000.792	 	16.457	 0.023	r  	1m0-05
SN 2014dw  	2014-12-09	2457000.794	 	16.415	 0.015	r  	1m0-05
SN 2014dw  	2014-12-14	2457005.518	 	16.494	 0.019	r  	1m0-12
SN 2014dw  	2014-12-14	2457005.519	 	16.509	 0.018	r  	1m0-12
SN 2014dw  	2014-12-15	2457007.143	 	16.506	 0.018	r  	1m0-11
SN 2014dw  	2014-12-15	2457007.144	 	16.482	 0.018	r  	1m0-11
SN 2014dw  	2014-12-20	2457012.131	 	16.629	 0.021	r  	1m0-11
SN 2014dw  	2014-12-25	2457017.478	 	16.703	 0.029	r  	1m0-10
SN 2014dw  	2014-12-25	2457017.479	 	16.759	 0.017	r  	1m0-10
SN 2014dw  	2014-12-30	2457021.844	 	16.873	 0.015	r  	1m0-05
SN 2014dw  	2014-12-30	2457021.845	 	16.875	 0.016	r  	1m0-05
SN 2014dw  	2015-01-04	2457026.551	 	16.951	 0.026	r  	1m0-10
SN 2014dw  	2015-01-04	2457026.553	 	16.963	 0.025	r  	1m0-10
SN 2014dw  	2015-01-08	2457031.478	 	17.314	 0.089	r  	1m0-10
SN 2014dw  	2015-01-08	2457031.479	 	17.213	 0.079	r  	1m0-10
SN 2014dw  	2015-01-13	2457036.467	 	17.145	 0.046	r  	1m0-12
SN 2014dw  	2015-01-13	2457036.469	 	17.186	 0.037	r  	1m0-12
SN 2014dw  	2015-01-18	2457041.405	 	17.435	 0.030	r  	1m0-12
SN 2014dw  	2015-01-18	2457041.407	 	17.499	 0.035	r  	1m0-12
SN 2014dw  	2015-01-22	2457045.434	 	17.701	 0.022	r  	1m0-12
SN 2014dw  	2015-01-22	2457045.436	 	17.707	 0.022	r  	1m0-12
SN 2014dw  	2015-01-29	2457051.750	 	18.462	 0.025	r  	1m0-05
SN 2014dw  	2015-01-29	2457051.752	 	18.505	 0.026	r  	1m0-05
SN 2014dw  	2015-02-02	2457056.464	 	19.127	 0.050	r  	1m0-12
SN 2014dw  	2015-02-02	2457056.466	 	18.956	 0.046	r  	1m0-12
SN 2014dw  	2015-02-04	2457057.509	 	18.905	 0.048	r  	1m0-10
SN 2014dw  	2015-02-04	2457057.513	 	19.258	 0.066	r  	1m0-10
SN 2014dw  	2015-02-07	2457061.469	 	19.079	 0.028	r  	1m0-12
SN 2014dw  	2015-02-07	2457061.471	 	19.241	 0.041	r  	1m0-12
SN 2014dw  	2015-02-10	2457064.254	 	19.294	 0.080	r  	1m0-03
SN 2014dw  	2015-02-10	2457064.257	 	19.180	 0.065	r  	1m0-03
SN 2014dw  	2015-02-11	2457064.987	 	19.060	 0.080	r  	2m0
SN 2014dw  	2015-02-11	2457064.990	 	18.980	 0.052	r  	2m0
SN 2014dw  	2015-02-12	2457066.004	 	19.193	 0.057	r  	2m0
SN 2014dw  	2015-02-12	2457066.006	 	19.141	 0.053	r  	2m0
SN 2014dw  	2015-02-12	2457066.354	 	19.349	 0.126	r  	1m0-12
SN 2014dw  	2015-02-16	2457069.937	 	19.157	 0.043	r  	2m0
SN 2014dw  	2015-02-19	2457073.017	 	19.555	 0.053	r  	2m0
SN 2014dw  	2015-02-23	2457076.934	 	19.298	 0.030	r  	2m0
SN 2014dw  	2015-03-15	2457096.945	 	19.922	 0.063	r  	2m0
SN 2014dw  	2015-03-21	2457102.876	 	20.221	 0.074	r  	2m0
SN 2014dw  	2015-03-29	2457110.852	 	20.515	 0.084	r  	2m0
SN 2015W   	2015-01-12	2457035.423	 	17.238	 0.014	B  	1m0-10
SN 2015W   	2015-01-14	2457037.412	 	17.379	 0.034	B  	1m0-10
SN 2015W   	2015-01-16	2457039.127	 	17.461	 0.023	B  	1m0-11
SN 2015W   	2015-01-18	2457041.324	 	17.927	 0.079	B  	1m0-12
SN 2015W   	2015-01-22	2457045.314	 	17.945	 0.026	B  	1m0-12
SN 2015W   	2015-01-28	2457051.429	 	18.247	 0.088	B  	1m0-12
SN 2015W   	2015-01-30	2457053.037	 	18.305	 0.025	B  	1m0-11
SN 2015W   	2015-01-30	2457053.279	 	18.380	 0.019	B  	1m0-10
SN 2015W   	2015-02-03	2457056.997	 	18.511	 0.026	B  	1m0-03
SN 2015W   	2015-02-07	2457060.708	 	18.483	 0.051	B  	1m0-08
SN 2015W   	2015-02-11	2457065.061	 	18.901	 0.021	B  	1m0-03
SN 2015W   	2015-02-11	2457065.400	 	18.815	 0.123	B  	1m0-10
SN 2015W   	2015-02-12	2457065.613	 	18.753	 0.036	B  	1m0-05
SN 2015W   	2015-02-12	2457066.405	 	18.649	 0.051	B  	1m0-13
SN 2015W   	2015-02-16	2457070.291	 	19.076	 0.013	B  	1m0-10
SN 2015W   	2015-02-18	2457072.310	 	19.142	 0.043	B  	1m0-12
SN 2015W   	2015-02-22	2457076.340	 	19.428	 0.012	B  	1m0-13
SN 2015W   	2015-02-26	2457079.927	 	19.207	 0.084	B  	1m0-11
SN 2015W   	2015-03-02	2457083.948	 	19.576	 0.350	B  	1m0-11
SN 2015W   	2015-03-03	2457085.304	 	19.360	 0.100	B  	1m0-12
SN 2015W   	2015-03-07	2457089.251	 	19.488	 0.011	B  	1m0-10
SN 2015W   	2015-03-07	2457089.288	 	19.358	 0.067	B  	1m0-12
SN 2015W   	2015-03-09	2457090.924	 	19.585	 0.039	B  	1m0-03
SN 2015W   	2015-03-13	2457095.355	 	19.484	 0.203	B  	1m0-12
SN 2015W   	2015-03-14	2457095.976	 	19.583	 0.211	B  	1m0-03
SN 2015W   	2015-03-19	2457101.270	 	19.772	 0.088	B  	1m0-10
SN 2015W   	2015-03-19	2457101.314	 	19.831	 0.056	B  	1m0-12
SN 2015W   	2015-03-20	2457101.896	 	19.907	 0.036	B  	1m0-11
SN 2015W   	2015-03-24	2457105.596	 	19.694	 0.207	B  	1m0-08
SN 2015W   	2015-03-29	2457111.240	 	19.747	 0.149	B  	1m0-12
SN 2015W   	2015-04-01	2457114.340	 	19.893	 0.473	B  	1m0-10
SN 2015W   	2015-04-03	2457115.514	 	20.057	 0.204	B  	1m0-05
SN 2015W   	2015-04-04	2457117.228	 	20.219	 0.450	B  	1m0-13
SN 2015W   	2015-04-04	2457117.247	 	20.109	 0.117	B  	1m0-12
SN 2015W   	2015-04-07	2457119.614	 	20.056	 0.089	B  	1m0-08
SN 2015W   	2015-04-08	2457120.622	 	20.065	 0.106	B  	1m0-08
SN 2015W   	2015-04-09	2457121.864	 	20.189	 0.188	B  	1m0-03
SN 2015W   	2015-04-11	2457123.896	 	20.157	 0.110	B  	1m0-11
SN 2015W   	2015-04-12	2457124.929	 	20.342	 0.429	B  	1m0-03
SN 2015W   	2015-04-13	2457126.219	 	20.189	 0.192	B  	1m0-10
SN 2015W   	2015-01-12	2457035.426	 	16.714	 0.016	V  	1m0-10
SN 2015W   	2015-01-14	2457037.415	 	16.726	 0.027	V  	1m0-10
SN 2015W   	2015-01-16	2457039.130	 	16.715	 0.021	V  	1m0-11
SN 2015W   	2015-01-22	2457045.317	 	16.893	 0.030	V  	1m0-12
SN 2015W   	2015-01-28	2457051.432	 	17.077	 0.016	V  	1m0-12
SN 2015W   	2015-01-30	2457053.041	 	17.093	 0.041	V  	1m0-11
SN 2015W   	2015-01-30	2457053.284	 	17.061	 0.030	V  	1m0-10
SN 2015W   	2015-02-03	2457057.002	 	17.260	 0.059	V  	1m0-03
SN 2015W   	2015-02-07	2457060.713	 	17.195	 0.023	V  	1m0-08
SN 2015W   	2015-02-11	2457065.067	 	17.418	 0.038	V  	1m0-03
SN 2015W   	2015-02-11	2457065.408	 	17.442	 0.031	V  	1m0-10
SN 2015W   	2015-02-12	2457065.618	 	17.372	 0.013	V  	1m0-05
SN 2015W   	2015-02-12	2457066.410	 	17.367	 0.079	V  	1m0-13
SN 2015W   	2015-02-16	2457070.296	 	17.526	 0.017	V  	1m0-10
SN 2015W   	2015-02-18	2457072.314	 	17.551	 0.018	V  	1m0-12
SN 2015W   	2015-02-22	2457076.367	 	17.765	 0.058	V  	1m0-13
SN 2015W   	2015-02-26	2457079.932	 	17.751	 0.041	V  	1m0-11
SN 2015W   	2015-03-02	2457083.954	 	17.720	 0.010	V  	1m0-11
SN 2015W   	2015-03-03	2457085.311	 	17.686	 0.010	V  	1m0-12
SN 2015W   	2015-03-07	2457089.259	 	17.863	 0.031	V  	1m0-10
SN 2015W   	2015-03-07	2457089.294	 	17.940	 0.046	V  	1m0-12
SN 2015W   	2015-03-09	2457090.931	 	17.997	 0.021	V  	1m0-03
SN 2015W   	2015-03-13	2457095.360	 	18.052	 0.030	V  	1m0-12
SN 2015W   	2015-03-14	2457095.983	 	18.083	 0.029	V  	1m0-03
SN 2015W   	2015-03-18	2457099.946	 	18.080	 0.033	V  	1m0-11
SN 2015W   	2015-03-19	2457101.277	 	18.090	 0.026	V  	1m0-10
SN 2015W   	2015-03-19	2457101.322	 	18.143	 0.044	V  	1m0-12
SN 2015W   	2015-03-20	2457101.903	 	18.257	 0.013	V  	1m0-11
SN 2015W   	2015-03-24	2457105.605	 	18.261	 0.141	V  	1m0-08
SN 2015W   	2015-03-29	2457111.246	 	18.166	 0.014	V  	1m0-12
SN 2015W   	2015-03-30	2457112.275	 	18.319	 0.134	V  	1m0-13
SN 2015W   	2015-04-01	2457114.491	 	18.479	 0.015	V  	1m0-05
SN 2015W   	2015-04-03	2457115.519	 	18.453	 0.018	V  	1m0-05
SN 2015W   	2015-04-04	2457117.236	 	18.892	 0.138	V  	1m0-13
SN 2015W   	2015-04-04	2457117.254	 	18.562	 0.031	V  	1m0-12
SN 2015W   	2015-04-05	2457117.558	 	18.645	 0.066	V  	1m0-05
SN 2015W   	2015-04-06	2457118.669	 	18.400	 0.015	V  	1m0-08
SN 2015W   	2015-04-07	2457119.623	 	18.521	 0.018	V  	1m0-08
SN 2015W   	2015-04-08	2457120.629	 	18.548	 0.073	V  	1m0-08
SN 2015W   	2015-04-09	2457121.872	 	18.707	 0.026	V  	1m0-03
SN 2015W   	2015-04-11	2457123.904	 	18.529	 0.046	V  	1m0-11
SN 2015W   	2015-04-12	2457124.940	 	18.899	 0.047	V  	1m0-03
SN 2015W   	2015-04-13	2457126.228	 	18.834	 0.030	V  	1m0-10
SN 2015W   	2015-04-15	2457128.221	 	19.050	 0.067	V  	1m0-10
SN 2015W   	2015-04-16	2457129.248	 	19.184	 0.063	V  	1m0-12
SN 2015W   	2015-04-17	2457129.916	 	19.111	 0.445	V  	1m0-03
SN 2015W   	2015-04-18	2457131.227	 	19.262	 0.125	V  	1m0-12
SN 2015W   	2015-04-19	2457132.253	 	19.387	 0.166	V  	1m0-13
SN 2015W   	2015-04-20	2457132.599	 	19.261	 0.076	V  	1m0-08
SN 2015W   	2015-04-20	2457133.485	 	19.273	 0.050	V  	1m0-05
SN 2015W   	2015-04-22	2457135.230	 	19.452	 0.045	V  	1m0-10
SN 2015W   	2015-04-27	2457140.463	 	19.671	 0.102	V  	1m0-05
SN 2015W   	2015-05-02	2457144.607	 	19.898	 0.286	V  	1m0-08
SN 2015W   	2015-05-03	2457146.211	 	20.082	 0.249	V  	1m0-10
SN 2015W   	2015-05-04	2457147.204	 	20.199	 0.037	V  	1m0-13
SN 2015W   	2015-05-04	2457147.234	 	19.939	 0.060	V  	1m0-12
SN 2015W   	2015-05-05	2457148.464	 	19.676	 0.169	V  	1m0-05
SN 2015W   	2015-05-06	2457148.607	 	20.289	 0.230	V  	1m0-08
SN 2015W   	2015-05-07	2457150.460	 	20.190	 0.240	V  	1m0-05
SN 2015W   	2015-05-10	2457153.207	 	20.499	 0.282	V  	1m0-12
SN 2015W   	2015-01-12	2457035.429	 	16.934	 0.015	g  	1m0-10
SN 2015W   	2015-01-14	2457037.418	 	17.008	 0.044	g  	1m0-10
SN 2015W   	2015-01-16	2457039.133	 	17.004	 0.032	g  	1m0-11
SN 2015W   	2015-01-18	2457041.329	 	17.195	 0.027	g  	1m0-12
SN 2015W   	2015-01-19	2457042.428	 	17.201	 0.014	g  	1m0-12
SN 2015W   	2015-01-22	2457045.321	 	17.392	 0.023	g  	1m0-12
SN 2015W   	2015-01-28	2457051.436	 	17.604	 0.066	g  	1m0-12
SN 2015W   	2015-01-30	2457053.044	 	17.638	 0.038	g  	1m0-11
SN 2015W   	2015-01-30	2457053.288	 	17.575	 0.020	g  	1m0-10
SN 2015W   	2015-02-03	2457057.006	 	17.850	 0.068	g  	1m0-03
SN 2015W   	2015-02-07	2457060.717	 	17.929	 0.012	g  	1m0-08
SN 2015W   	2015-02-11	2457065.071	 	18.054	 0.038	g  	1m0-03
SN 2015W   	2015-02-11	2457065.429	 	18.289	 0.027	g  	1m0-10
SN 2015W   	2015-02-12	2457065.623	 	18.036	 0.028	g  	1m0-05
SN 2015W   	2015-02-12	2457066.414	 	18.230	 0.016	g  	1m0-13
SN 2015W   	2015-02-16	2457070.300	 	18.154	 0.064	g  	1m0-10
SN 2015W   	2015-02-18	2457072.318	 	18.244	 0.013	g  	1m0-12
SN 2015W   	2015-02-22	2457076.394	 	18.562	 0.042	g  	1m0-13
SN 2015W   	2015-02-26	2457079.936	 	18.427	 0.036	g  	1m0-11
SN 2015W   	2015-03-02	2457083.959	 	18.649	 0.116	g  	1m0-11
SN 2015W   	2015-03-03	2457085.315	 	18.480	 0.216	g  	1m0-12
SN 2015W   	2015-03-07	2457089.265	 	18.614	 0.030	g  	1m0-10
SN 2015W   	2015-03-07	2457089.300	 	18.535	 0.010	g  	1m0-12
SN 2015W   	2015-03-09	2457090.937	 	18.577	 0.041	g  	1m0-03
SN 2015W   	2015-03-14	2457095.989	 	18.712	 0.051	g  	1m0-03
SN 2015W   	2015-03-18	2457099.951	 	18.799	 0.037	g  	1m0-11
SN 2015W   	2015-03-19	2457101.284	 	18.779	 0.014	g  	1m0-10
SN 2015W   	2015-03-19	2457101.328	 	18.830	 0.015	g  	1m0-12
SN 2015W   	2015-03-20	2457101.909	 	18.897	 0.026	g  	1m0-11
